"lon","lat"
147.285,-23.4175
147.385,-23.4175
147.415,-23.4175
148.765,-23.4175
149.145,-23.4175
150.695,-23.4175
145.045,-23.4275
145.245,-23.4275
145.265,-23.4275
146.055,-23.4275
147.105,-23.4275
147.235,-23.4275
148.825,-23.4275
149.705,-23.4275
145.305,-23.4375
146.385,-23.4375
146.865,-23.4375
147.925,-23.4375
150.015,-23.4375
150.685,-23.4375
146.085,-23.4475
146.435,-23.4475
146.495,-23.4475
146.545,-23.4475
147.755,-23.4475
148.945,-23.4475
150.095,-23.4475
150.165,-23.4475
147.395,-23.4575
150.245,-23.4575
145.365,-23.4675
148.845,-23.4675
149.175,-23.4675
149.825,-23.4675
150.195,-23.4675
150.205,-23.4675
150.285,-23.4675
144.525,-23.4775
148.085,-23.4775
150.155,-23.4775
145.175,-23.4875
146.135,-23.4875
146.245,-23.4875
147.355,-23.4875
147.955,-23.4875
149.175,-23.4875
149.665,-23.4875
149.715,-23.4875
149.985,-23.4875
145.355,-23.4975
146.135,-23.4975
146.415,-23.4975
146.505,-23.4975
148.725,-23.4975
150.465,-23.4975
150.805,-23.4975
145.595,-23.5075
145.645,-23.5075
146.655,-23.5075
147.405,-23.5075
148.585,-23.5075
148.885,-23.5075
149.915,-23.5075
149.985,-23.5075
145.485,-23.5175
146.345,-23.5175
146.435,-23.5175
146.615,-23.5175
150.155,-23.5175
145.605,-23.5275
146.145,-23.5275
146.895,-23.5275
148.355,-23.5275
148.525,-23.5275
148.565,-23.5275
149.215,-23.5275
149.775,-23.5275
144.755,-23.5375
144.975,-23.5375
145.885,-23.5375
146.025,-23.5375
146.565,-23.5375
147.175,-23.5375
147.325,-23.5375
147.345,-23.5375
148.525,-23.5375
148.795,-23.5375
145.655,-23.5475
145.775,-23.5475
146.815,-23.5475
147.285,-23.5475
147.335,-23.5475
149.315,-23.5475
150.365,-23.5475
151.205,-23.5475
145.425,-23.5575
147.145,-23.5575
147.295,-23.5575
147.675,-23.5575
148.805,-23.5575
149.255,-23.5575
150.175,-23.5575
146.965,-23.5675
150.665,-23.5675
150.815,-23.5675
150.005,-23.5775
150.505,-23.5775
145.075,-23.5875
145.415,-23.5875
147.375,-23.5875
147.785,-23.5875
148.585,-23.5875
148.815,-23.5875
149.345,-23.5875
150.075,-23.5875
150.305,-23.5875
150.575,-23.5875
145.735,-23.5975
146.365,-23.5975
146.645,-23.5975
146.885,-23.5975
146.905,-23.5975
144.535,-23.6075
144.695,-23.6075
145.865,-23.6075
147.065,-23.6075
148.215,-23.6075
149.225,-23.6075
149.885,-23.6075
145.505,-23.6175
146.225,-23.6175
146.285,-23.6175
146.505,-23.6175
146.525,-23.6175
146.735,-23.6175
147.025,-23.6175
149.295,-23.6175
150.015,-23.6175
150.145,-23.6175
144.385,-23.6275
145.445,-23.6275
145.465,-23.6275
145.525,-23.6275
145.885,-23.6275
146.375,-23.6275
146.535,-23.6275
146.785,-23.6275
147.675,-23.6275
147.775,-23.6275
148.385,-23.6275
144.475,-23.6375
144.935,-23.6375
146.105,-23.6375
146.125,-23.6375
146.225,-23.6375
146.275,-23.6375
147.045,-23.6375
148.375,-23.6375
149.025,-23.6375
149.215,-23.6375
149.315,-23.6375
149.765,-23.6375
145.275,-23.6475
145.365,-23.6475
147.025,-23.6475
147.825,-23.6475
150.265,-23.6475
150.375,-23.6475
144.795,-23.6575
144.885,-23.6575
149.745,-23.6575
150.855,-23.6575
144.475,-23.6675
144.505,-23.6675
147.435,-23.6675
147.515,-23.6675
147.785,-23.6675
148.795,-23.6675
149.035,-23.6675
150.115,-23.6675
150.475,-23.6675
150.685,-23.6675
144.505,-23.6775
145.905,-23.6775
147.405,-23.6775
147.945,-23.6775
149.825,-23.6775
149.975,-23.6775
150.045,-23.6775
144.555,-23.6875
146.255,-23.6875
146.675,-23.6875
147.485,-23.6875
149.365,-23.6875
150.505,-23.6875
150.855,-23.6875
144.465,-23.6975
144.545,-23.6975
145.955,-23.6975
146.825,-23.6975
148.275,-23.6975
148.475,-23.6975
149.365,-23.6975
150.565,-23.6975
151.025,-23.6975
146.565,-23.7075
147.125,-23.7075
147.235,-23.7075
148.915,-23.7075
149.045,-23.7075
150.685,-23.7075
150.705,-23.7075
151.045,-23.7075
144.515,-23.7175
144.885,-23.7175
146.615,-23.7175
146.715,-23.7175
146.765,-23.7175
147.615,-23.7175
147.645,-23.7175
149.285,-23.7175
144.485,-23.7275
146.875,-23.7275
147.125,-23.7275
148.065,-23.7275
148.445,-23.7275
149.245,-23.7275
150.025,-23.7275
151.155,-23.7275
144.625,-23.7375
146.745,-23.7375
147.035,-23.7375
148.045,-23.7375
149.015,-23.7375
149.205,-23.7375
149.415,-23.7375
149.645,-23.7375
149.955,-23.7375
150.285,-23.7375
151.105,-23.7375
151.205,-23.7375
144.695,-23.7475
145.935,-23.7475
147.715,-23.7475
148.345,-23.7475
149.185,-23.7475
150.105,-23.7475
150.605,-23.7475
144.765,-23.7575
145.365,-23.7575
145.625,-23.7575
145.995,-23.7575
147.815,-23.7575
147.855,-23.7575
148.205,-23.7575
148.315,-23.7575
150.515,-23.7575
150.725,-23.7575
145.855,-23.7675
145.915,-23.7675
147.185,-23.7675
147.245,-23.7675
147.695,-23.7675
148.265,-23.7675
149.925,-23.7675
146.085,-23.7775
148.325,-23.7775
149.365,-23.7775
149.575,-23.7775
150.445,-23.7775
145.495,-23.7875
145.745,-23.7875
148.035,-23.7875
149.835,-23.7875
144.615,-23.7975
145.745,-23.7975
150.365,-23.7975
150.495,-23.7975
144.495,-23.8075
146.205,-23.8075
146.355,-23.8075
146.425,-23.8075
146.555,-23.8075
146.695,-23.8075
146.805,-23.8075
147.035,-23.8075
147.315,-23.8075
147.425,-23.8075
148.625,-23.8075
149.085,-23.8075
144.965,-23.8175
145.075,-23.8175
145.795,-23.8175
147.825,-23.8175
148.075,-23.8175
151.095,-23.8175
145.495,-23.8275
145.845,-23.8275
145.955,-23.8275
146.055,-23.8275
146.935,-23.8275
150.295,-23.8275
150.315,-23.8275
150.605,-23.8275
150.805,-23.8275
145.185,-23.8375
145.505,-23.8375
145.855,-23.8375
146.165,-23.8375
146.505,-23.8375
146.985,-23.8375
147.285,-23.8375
148.685,-23.8375
148.935,-23.8375
148.945,-23.8375
145.605,-23.8475
146.185,-23.8475
147.885,-23.8475
148.025,-23.8475
148.155,-23.8475
149.215,-23.8475
150.405,-23.8475
150.815,-23.8475
151.105,-23.8475
144.825,-23.8575
145.505,-23.8575
145.625,-23.8575
145.715,-23.8575
147.835,-23.8575
148.445,-23.8575
148.745,-23.8575
150.165,-23.8575
150.875,-23.8575
151.245,-23.8575
144.935,-23.8675
147.325,-23.8675
149.895,-23.8675
151.195,-23.8675
144.595,-23.8775
145.155,-23.8775
145.995,-23.8775
146.095,-23.8775
149.965,-23.8775
150.505,-23.8775
144.465,-23.8875
146.585,-23.8875
147.965,-23.8875
148.675,-23.8875
149.545,-23.8875
149.565,-23.8875
144.695,-23.8975
147.025,-23.8975
147.315,-23.8975
147.785,-23.8975
147.975,-23.8975
148.265,-23.8975
148.775,-23.8975
150.835,-23.8975
146.115,-23.9075
146.305,-23.9075
147.235,-23.9075
147.535,-23.9075
147.685,-23.9075
148.285,-23.9075
149.355,-23.9075
150.525,-23.9075
145.535,-23.9175
146.845,-23.9175
147.105,-23.9175
148.345,-23.9175
148.935,-23.9175
149.375,-23.9175
150.475,-23.9175
145.435,-23.9275
145.505,-23.9275
147.665,-23.9275
150.675,-23.9275
150.705,-23.9275
144.675,-23.9375
147.075,-23.9375
148.775,-23.9375
149.135,-23.9375
150.375,-23.9375
150.795,-23.9375
151.125,-23.9375
151.165,-23.9375
144.875,-23.9475
146.015,-23.9475
146.175,-23.9475
148.445,-23.9475
148.835,-23.9475
149.245,-23.9475
149.335,-23.9475
150.025,-23.9475
150.205,-23.9475
150.595,-23.9475
151.375,-23.9475
144.715,-23.9575
144.885,-23.9575
145.865,-23.9575
146.375,-23.9575
147.355,-23.9575
148.215,-23.9575
148.695,-23.9575
149.485,-23.9575
150.245,-23.9575
146.075,-23.9675
146.315,-23.9675
146.455,-23.9675
147.065,-23.9675
147.135,-23.9675
148.235,-23.9675
148.805,-23.9675
144.485,-23.9775
144.975,-23.9775
145.345,-23.9775
145.425,-23.9775
146.095,-23.9775
147.405,-23.9775
148.005,-23.9775
148.655,-23.9775
150.505,-23.9775
144.825,-23.9875
145.335,-23.9875
146.225,-23.9875
147.195,-23.9875
147.365,-23.9875
148.135,-23.9875
150.355,-23.9875
151.225,-23.9875
151.645,-23.9875
144.375,-23.9975
144.795,-23.9975
145.295,-23.9975
146.105,-23.9975
147.215,-23.9975
147.845,-23.9975
148.115,-23.9975
148.835,-23.9975
149.755,-23.9975
149.785,-23.9975
150.325,-23.9975
145.565,-24.0075
146.095,-24.0075
147.145,-24.0075
147.505,-24.0075
149.695,-24.0075
150.675,-24.0075
146.065,-24.0175
146.515,-24.0175
146.665,-24.0175
148.885,-24.0175
149.015,-24.0175
149.395,-24.0175
149.525,-24.0175
150.055,-24.0175
146.125,-24.0275
146.865,-24.0275
147.665,-24.0275
148.745,-24.0275
149.135,-24.0275
150.835,-24.0275
151.185,-24.0275
151.365,-24.0275
145.435,-24.0375
147.595,-24.0375
148.055,-24.0375
148.245,-24.0375
148.325,-24.0375
148.655,-24.0375
149.345,-24.0375
149.685,-24.0375
150.855,-24.0375
145.285,-24.0475
145.315,-24.0475
147.245,-24.0475
147.295,-24.0475
147.315,-24.0475
148.045,-24.0475
148.535,-24.0475
149.105,-24.0475
149.545,-24.0475
149.595,-24.0475
150.805,-24.0475
144.485,-24.0575
144.575,-24.0575
145.375,-24.0575
147.245,-24.0575
147.275,-24.0575
149.365,-24.0575
150.565,-24.0575
150.675,-24.0575
150.985,-24.0575
145.945,-24.0675
146.935,-24.0675
146.985,-24.0675
148.715,-24.0675
149.945,-24.0675
144.645,-24.0775
146.635,-24.0775
147.045,-24.0775
149.155,-24.0775
149.445,-24.0775
149.845,-24.0775
149.925,-24.0775
150.355,-24.0775
150.835,-24.0775
151.215,-24.0775
151.385,-24.0775
144.725,-24.0875
145.195,-24.0875
145.205,-24.0875
146.255,-24.0875
147.835,-24.0875
151.695,-24.0875
151.745,-24.0875
147.295,-24.0975
147.855,-24.0975
148.135,-24.0975
149.025,-24.0975
149.775,-24.0975
151.235,-24.0975
151.565,-24.0975
146.055,-24.1075
146.485,-24.1075
147.815,-24.1075
148.305,-24.1075
150.175,-24.1075
150.355,-24.1075
150.765,-24.1075
150.845,-24.1075
151.475,-24.1075
151.725,-24.1075
144.565,-24.1175
144.735,-24.1175
145.235,-24.1175
145.975,-24.1175
146.505,-24.1175
146.815,-24.1175
146.995,-24.1175
147.565,-24.1175
148.015,-24.1175
149.165,-24.1175
150.725,-24.1175
151.405,-24.1175
151.545,-24.1175
151.615,-24.1175
145.605,-24.1275
145.725,-24.1275
145.775,-24.1275
146.265,-24.1275
147.535,-24.1275
148.005,-24.1275
149.365,-24.1275
150.755,-24.1275
151.015,-24.1275
151.095,-24.1275
151.125,-24.1275
144.915,-24.1375
145.065,-24.1375
145.355,-24.1375
145.505,-24.1375
145.975,-24.1375
147.195,-24.1375
148.155,-24.1375
148.625,-24.1375
149.605,-24.1375
150.995,-24.1375
151.485,-24.1375
144.655,-24.1475
145.455,-24.1475
145.795,-24.1475
146.145,-24.1475
146.215,-24.1475
148.185,-24.1475
148.445,-24.1475
149.265,-24.1475
149.785,-24.1475
150.935,-24.1475
150.965,-24.1475
151.805,-24.1475
144.625,-24.1575
145.035,-24.1575
145.535,-24.1575
147.645,-24.1575
147.905,-24.1575
148.555,-24.1575
150.285,-24.1575
144.635,-24.1675
144.955,-24.1675
147.485,-24.1675
149.205,-24.1675
150.145,-24.1675
144.465,-24.1775
144.945,-24.1775
145.495,-24.1775
145.985,-24.1775
146.175,-24.1775
146.745,-24.1775
146.955,-24.1775
147.605,-24.1775
148.355,-24.1775
148.925,-24.1775
149.135,-24.1775
151.745,-24.1775
144.485,-24.1875
146.675,-24.1875
146.795,-24.1875
146.885,-24.1875
147.745,-24.1875
148.085,-24.1875
149.075,-24.1875
149.105,-24.1875
149.905,-24.1875
150.115,-24.1875
149.665,-24.1975
149.985,-24.1975
150.895,-24.1975
151.475,-24.1975
151.805,-24.1975
145.145,-24.2075
145.775,-24.2075
146.005,-24.2075
146.395,-24.2075
148.325,-24.2075
148.945,-24.2075
149.255,-24.2075
150.265,-24.2075
150.615,-24.2075
150.795,-24.2075
144.935,-24.2175
144.945,-24.2175
145.005,-24.2175
145.365,-24.2175
145.835,-24.2175
146.685,-24.2175
147.115,-24.2175
148.495,-24.2175
148.695,-24.2175
149.325,-24.2175
149.875,-24.2175
149.975,-24.2175
150.985,-24.2175
144.485,-24.2275
145.385,-24.2275
145.405,-24.2275
146.265,-24.2275
147.915,-24.2275
144.635,-24.2375
145.565,-24.2375
146.275,-24.2375
146.455,-24.2375
147.945,-24.2375
151.095,-24.2375
144.395,-24.2475
144.475,-24.2475
144.675,-24.2475
144.775,-24.2475
144.905,-24.2475
145.465,-24.2475
147.275,-24.2475
148.045,-24.2475
151.325,-24.2475
144.375,-24.2575
144.845,-24.2575
144.905,-24.2575
145.445,-24.2575
148.535,-24.2575
150.025,-24.2575
150.735,-24.2575
150.875,-24.2575
150.885,-24.2575
150.965,-24.2575
151.135,-24.2575
151.185,-24.2575
151.725,-24.2575
151.895,-24.2575
144.875,-24.2675
145.945,-24.2675
146.705,-24.2675
147.235,-24.2675
147.325,-24.2675
149.015,-24.2675
149.915,-24.2675
145.715,-24.2775
146.665,-24.2775
147.785,-24.2775
149.665,-24.2775
149.695,-24.2775
150.625,-24.2775
150.995,-24.2775
151.145,-24.2775
151.725,-24.2775
144.435,-24.2875
147.215,-24.2875
148.875,-24.2875
149.275,-24.2875
150.835,-24.2875
151.265,-24.2875
144.495,-24.2975
145.845,-24.2975
145.885,-24.2975
147.135,-24.2975
147.335,-24.2975
148.245,-24.2975
148.545,-24.2975
149.645,-24.2975
149.995,-24.2975
150.855,-24.2975
151.045,-24.2975
151.205,-24.2975
151.905,-24.2975
146.325,-24.3075
146.805,-24.3075
147.075,-24.3075
147.505,-24.3075
148.305,-24.3075
148.515,-24.3075
149.495,-24.3075
149.995,-24.3075
150.925,-24.3075
151.195,-24.3075
145.355,-24.3175
145.995,-24.3175
147.155,-24.3175
147.445,-24.3175
147.995,-24.3175
148.135,-24.3175
148.265,-24.3175
148.875,-24.3175
149.245,-24.3175
150.305,-24.3175
150.575,-24.3175
151.765,-24.3175
144.755,-24.3275
146.375,-24.3275
146.405,-24.3275
147.555,-24.3275
147.645,-24.3275
148.025,-24.3275
148.205,-24.3275
151.765,-24.3275
144.515,-24.3375
145.105,-24.3375
146.805,-24.3375
146.945,-24.3375
147.015,-24.3375
147.995,-24.3375
148.815,-24.3375
149.215,-24.3375
149.615,-24.3375
150.995,-24.3375
145.435,-24.3475
145.775,-24.3475
146.585,-24.3475
147.055,-24.3475
147.545,-24.3475
147.995,-24.3475
149.165,-24.3475
144.745,-24.3575
144.905,-24.3575
144.995,-24.3575
145.115,-24.3575
145.535,-24.3575
146.605,-24.3575
147.305,-24.3575
148.185,-24.3575
148.895,-24.3575
150.125,-24.3575
150.655,-24.3575
150.745,-24.3575
150.925,-24.3575
151.645,-24.3575
151.655,-24.3575
145.265,-24.3675
146.815,-24.3675
147.325,-24.3675
147.885,-24.3675
148.395,-24.3675
148.435,-24.3675
148.675,-24.3675
149.265,-24.3675
149.585,-24.3675
150.805,-24.3675
151.095,-24.3675
144.685,-24.3775
145.445,-24.3775
146.055,-24.3775
147.685,-24.3775
147.915,-24.3775
147.985,-24.3775
148.255,-24.3775
148.705,-24.3775
148.925,-24.3775
149.285,-24.3775
150.205,-24.3775
150.435,-24.3775
150.945,-24.3775
151.035,-24.3775
151.305,-24.3775
144.575,-24.3875
146.475,-24.3875
147.265,-24.3875
147.375,-24.3875
147.555,-24.3875
147.775,-24.3875
150.575,-24.3875
151.005,-24.3875
144.565,-24.3975
144.745,-24.3975
145.465,-24.3975
145.695,-24.3975
146.015,-24.3975
146.465,-24.3975
147.585,-24.3975
147.855,-24.3975
147.875,-24.3975
147.895,-24.3975
148.665,-24.3975
145.955,-24.4075
146.125,-24.4075
147.395,-24.4075
147.685,-24.4075
148.215,-24.4075
148.485,-24.4075
150.245,-24.4075
151.005,-24.4075
151.075,-24.4075
145.845,-24.4175
146.145,-24.4175
149.965,-24.4175
150.725,-24.4175
144.375,-24.4275
144.765,-24.4275
145.435,-24.4275
147.265,-24.4275
147.565,-24.4275
148.095,-24.4275
148.505,-24.4275
149.575,-24.4275
150.105,-24.4275
150.245,-24.4275
151.095,-24.4275
145.035,-24.4375
146.965,-24.4375
146.975,-24.4375
148.155,-24.4375
148.975,-24.4375
149.545,-24.4375
149.825,-24.4375
150.255,-24.4375
150.995,-24.4375
151.755,-24.4375
144.975,-24.4475
145.125,-24.4475
145.765,-24.4475
147.275,-24.4475
148.045,-24.4475
148.515,-24.4475
148.735,-24.4475
148.785,-24.4475
150.565,-24.4475
151.025,-24.4475
151.055,-24.4475
146.105,-24.4575
147.425,-24.4575
148.045,-24.4575
148.845,-24.4575
149.135,-24.4575
149.495,-24.4575
148.825,-24.4675
145.635,-24.4775
146.315,-24.4775
148.175,-24.4775
148.505,-24.4775
150.985,-24.4775
151.755,-24.4775
145.415,-24.4875
147.505,-24.4875
148.515,-24.4875
148.645,-24.4875
149.465,-24.4875
149.685,-24.4875
150.965,-24.4875
151.015,-24.4875
151.135,-24.4875
152.025,-24.4875
144.405,-24.4975
144.425,-24.4975
144.975,-24.4975
145.235,-24.4975
145.925,-24.4975
149.175,-24.4975
150.835,-24.4975
144.445,-24.5075
145.455,-24.5075
145.975,-24.5075
146.985,-24.5075
149.885,-24.5075
150.915,-24.5075
144.705,-24.5175
145.175,-24.5175
145.415,-24.5175
145.485,-24.5175
146.695,-24.5175
147.035,-24.5175
148.625,-24.5175
149.455,-24.5175
151.155,-24.5175
144.455,-24.5275
145.305,-24.5275
145.505,-24.5275
145.955,-24.5275
147.305,-24.5275
148.265,-24.5275
148.605,-24.5275
148.915,-24.5275
148.965,-24.5275
149.065,-24.5275
149.135,-24.5275
150.335,-24.5275
150.675,-24.5275
145.795,-24.5375
145.895,-24.5375
146.305,-24.5375
146.515,-24.5375
147.895,-24.5375
148.285,-24.5375
148.445,-24.5375
150.025,-24.5375
150.235,-24.5375
150.355,-24.5375
151.425,-24.5375
151.805,-24.5375
144.415,-24.5475
145.515,-24.5475
146.605,-24.5475
147.335,-24.5475
147.935,-24.5475
148.305,-24.5475
148.545,-24.5475
149.415,-24.5475
149.845,-24.5475
151.235,-24.5475
151.385,-24.5475
144.375,-24.5575
146.505,-24.5575
146.565,-24.5575
146.765,-24.5575
147.455,-24.5575
147.655,-24.5575
147.935,-24.5575
148.295,-24.5575
149.235,-24.5575
149.335,-24.5575
149.745,-24.5575
150.195,-24.5575
150.645,-24.5575
151.355,-24.5575
145.105,-24.5675
145.185,-24.5675
145.685,-24.5675
146.575,-24.5675
146.695,-24.5675
146.785,-24.5675
146.935,-24.5675
147.205,-24.5675
148.015,-24.5675
149.995,-24.5675
150.815,-24.5675
151.275,-24.5675
151.845,-24.5675
144.835,-24.5775
144.925,-24.5775
145.005,-24.5775
149.395,-24.5775
149.435,-24.5775
149.735,-24.5775
150.475,-24.5775
150.655,-24.5775
150.805,-24.5775
151.215,-24.5775
151.235,-24.5775
145.325,-24.5875
146.445,-24.5875
147.445,-24.5875
147.815,-24.5875
149.675,-24.5875
150.935,-24.5875
151.045,-24.5875
151.625,-24.5875
152.015,-24.5875
152.065,-24.5875
144.825,-24.5975
145.285,-24.5975
148.155,-24.5975
148.865,-24.5975
149.045,-24.5975
150.925,-24.5975
151.105,-24.5975
151.155,-24.5975
151.685,-24.5975
144.395,-24.6075
144.495,-24.6075
144.985,-24.6075
145.475,-24.6075
145.985,-24.6075
146.665,-24.6075
146.745,-24.6075
147.185,-24.6075
147.445,-24.6075
147.505,-24.6075
148.725,-24.6075
149.095,-24.6075
150.185,-24.6075
150.545,-24.6075
150.975,-24.6075
152.125,-24.6075
144.585,-24.6175
145.705,-24.6175
145.985,-24.6175
146.515,-24.6175
146.645,-24.6175
147.705,-24.6175
151.285,-24.6175
151.675,-24.6175
145.935,-24.6275
147.905,-24.6275
148.685,-24.6275
148.725,-24.6275
145.165,-24.6375
145.805,-24.6375
149.875,-24.6375
144.595,-24.6475
145.075,-24.6475
145.855,-24.6475
148.905,-24.6475
149.305,-24.6475
149.995,-24.6475
150.135,-24.6475
150.895,-24.6475
146.985,-24.6575
147.375,-24.6575
147.425,-24.6575
147.955,-24.6575
149.565,-24.6575
150.245,-24.6575
144.545,-24.6675
144.895,-24.6675
145.665,-24.6675
146.025,-24.6675
146.865,-24.6675
147.555,-24.6675
148.195,-24.6675
151.795,-24.6675
144.535,-24.6775
145.145,-24.6775
145.535,-24.6775
146.145,-24.6775
147.555,-24.6775
147.915,-24.6775
148.545,-24.6775
150.405,-24.6775
150.635,-24.6775
150.895,-24.6775
145.125,-24.6875
146.005,-24.6875
148.385,-24.6875
148.695,-24.6875
149.135,-24.6875
149.195,-24.6875
150.735,-24.6875
150.875,-24.6875
151.205,-24.6875
151.665,-24.6875
151.815,-24.6875
144.425,-24.6975
145.165,-24.6975
146.835,-24.6975
147.275,-24.6975
149.145,-24.6975
144.755,-24.7075
146.965,-24.7075
150.005,-24.7075
150.535,-24.7075
150.925,-24.7075
151.245,-24.7075
151.575,-24.7075
151.825,-24.7075
151.995,-24.7075
145.395,-24.7175
146.215,-24.7175
146.385,-24.7175
147.125,-24.7175
147.485,-24.7175
148.385,-24.7175
149.615,-24.7175
149.805,-24.7175
145.875,-24.7275
146.135,-24.7275
146.605,-24.7275
147.265,-24.7275
147.455,-24.7275
148.335,-24.7275
148.845,-24.7275
149.195,-24.7275
149.955,-24.7275
150.935,-24.7275
146.535,-24.7375
146.825,-24.7375
147.645,-24.7375
149.905,-24.7375
150.325,-24.7375
151.445,-24.7375
152.085,-24.7375
152.255,-24.7375
144.735,-24.7475
146.085,-24.7475
147.045,-24.7475
149.325,-24.7475
150.965,-24.7475
151.775,-24.7475
151.845,-24.7475
144.815,-24.7575
146.545,-24.7575
148.125,-24.7575
148.295,-24.7575
151.275,-24.7575
151.305,-24.7575
151.565,-24.7575
152.325,-24.7575
144.875,-24.7675
144.915,-24.7675
146.725,-24.7675
147.425,-24.7675
148.975,-24.7675
149.105,-24.7675
149.685,-24.7675
149.835,-24.7675
150.455,-24.7675
150.525,-24.7675
150.675,-24.7675
152.145,-24.7675
144.965,-24.7775
147.225,-24.7775
148.585,-24.7775
148.735,-24.7775
150.875,-24.7775
151.645,-24.7775
151.935,-24.7775
152.345,-24.7775
145.905,-24.7875
146.925,-24.7875
147.695,-24.7875
148.485,-24.7875
148.925,-24.7875
149.245,-24.7875
150.425,-24.7875
150.595,-24.7875
152.035,-24.7875
144.505,-24.7975
145.125,-24.7975
145.655,-24.7975
146.745,-24.7975
150.305,-24.7975
150.585,-24.7975
152.305,-24.7975
152.425,-24.7975
144.395,-24.8075
144.555,-24.8075
147.425,-24.8075
147.785,-24.8075
148.625,-24.8075
149.185,-24.8075
149.985,-24.8075
150.585,-24.8075
145.645,-24.8175
145.705,-24.8175
146.055,-24.8175
146.165,-24.8175
146.255,-24.8175
146.785,-24.8175
147.005,-24.8175
147.255,-24.8175
149.955,-24.8175
150.225,-24.8175
150.745,-24.8175
151.285,-24.8175
151.585,-24.8175
144.835,-24.8275
145.305,-24.8275
146.325,-24.8275
146.395,-24.8275
147.845,-24.8275
148.945,-24.8275
149.635,-24.8275
150.565,-24.8275
150.615,-24.8275
150.945,-24.8275
151.915,-24.8275
151.955,-24.8275
152.065,-24.8275
147.145,-24.8375
147.995,-24.8375
148.095,-24.8375
149.455,-24.8375
149.665,-24.8375
151.375,-24.8375
151.575,-24.8375
152.165,-24.8375
145.015,-24.8475
145.335,-24.8475
146.115,-24.8475
150.735,-24.8475
151.905,-24.8475
145.165,-24.8575
146.705,-24.8575
147.875,-24.8575
147.995,-24.8575
150.275,-24.8575
144.835,-24.8675
145.245,-24.8675
146.025,-24.8675
148.905,-24.8675
150.185,-24.8675
150.915,-24.8675
152.205,-24.8675
145.515,-24.8775
145.815,-24.8775
145.915,-24.8775
146.145,-24.8775
146.915,-24.8775
148.695,-24.8775
148.805,-24.8775
148.905,-24.8775
151.515,-24.8775
148.565,-24.8875
149.165,-24.8875
150.705,-24.8875
151.195,-24.8875
151.635,-24.8875
152.425,-24.8875
145.625,-24.8975
145.645,-24.8975
146.085,-24.8975
146.255,-24.8975
148.365,-24.8975
149.265,-24.8975
149.345,-24.8975
149.995,-24.8975
150.645,-24.8975
150.935,-24.8975
151.145,-24.8975
147.305,-24.9075
149.255,-24.9075
149.675,-24.9075
150.665,-24.9075
150.955,-24.9075
151.505,-24.9075
145.035,-24.9175
145.735,-24.9175
146.675,-24.9175
148.875,-24.9175
150.275,-24.9175
145.985,-24.9275
146.055,-24.9275
146.615,-24.9275
147.465,-24.9275
150.065,-24.9275
150.335,-24.9275
151.845,-24.9275
152.215,-24.9275
144.705,-24.9375
146.315,-24.9375
147.135,-24.9375
147.375,-24.9375
148.015,-24.9375
148.625,-24.9375
150.545,-24.9375
151.365,-24.9375
152.185,-24.9375
152.225,-24.9375
144.435,-24.9475
148.135,-24.9475
149.725,-24.9475
150.125,-24.9475
151.215,-24.9475
151.535,-24.9475
144.945,-24.9575
145.215,-24.9575
146.085,-24.9575
146.195,-24.9575
147.815,-24.9575
149.785,-24.9575
150.975,-24.9575
151.675,-24.9575
152.415,-24.9575
144.545,-24.9675
146.165,-24.9675
146.595,-24.9675
147.095,-24.9675
148.485,-24.9675
150.275,-24.9675
150.975,-24.9675
151.455,-24.9675
144.585,-24.9775
144.935,-24.9775
145.115,-24.9775
146.165,-24.9775
150.415,-24.9775
150.725,-24.9775
152.235,-24.9775
144.965,-24.9875
145.415,-24.9875
145.665,-24.9875
145.725,-24.9875
146.545,-24.9875
150.405,-24.9875
151.145,-24.9875
151.375,-24.9875
145.595,-24.9975
145.615,-24.9975
145.765,-24.9975
146.375,-24.9975
147.525,-24.9975
147.675,-24.9975
147.855,-24.9975
148.265,-24.9975
149.705,-24.9975
150.275,-24.9975
151.735,-24.9975
145.155,-25.0075
146.345,-25.0075
147.895,-25.0075
150.495,-25.0075
151.325,-25.0075
144.595,-25.0175
144.885,-25.0175
145.365,-25.0175
146.735,-25.0175
148.105,-25.0175
148.645,-25.0175
150.135,-25.0175
150.305,-25.0175
150.605,-25.0175
151.055,-25.0175
151.225,-25.0175
151.385,-25.0175
152.355,-25.0175
152.365,-25.0175
144.505,-25.0275
146.365,-25.0275
148.345,-25.0275
148.415,-25.0275
150.805,-25.0275
151.515,-25.0275
152.015,-25.0275
144.495,-25.0375
145.345,-25.0375
145.725,-25.0375
145.795,-25.0375
146.395,-25.0375
147.255,-25.0375
149.315,-25.0375
149.365,-25.0375
149.645,-25.0375
150.455,-25.0375
146.995,-25.0475
147.095,-25.0475
148.555,-25.0475
149.385,-25.0475
149.395,-25.0475
150.565,-25.0475
145.235,-25.0575
145.855,-25.0575
146.235,-25.0575
147.595,-25.0575
148.605,-25.0575
148.865,-25.0575
149.395,-25.0575
149.475,-25.0575
149.775,-25.0575
150.765,-25.0575
151.195,-25.0575
151.655,-25.0575
151.765,-25.0575
144.825,-25.0675
145.325,-25.0675
147.145,-25.0675
147.685,-25.0675
148.715,-25.0675
149.015,-25.0675
149.905,-25.0675
151.315,-25.0675
144.795,-25.0775
145.215,-25.0775
145.335,-25.0775
146.545,-25.0775
146.685,-25.0775
