"lon","lat"
133.505,-21.2075
146.115,-21.2075
132.545,-21.2175
147.675,-21.2175
148.575,-21.2175
128.385,-21.2275
129.015,-21.2275
131.665,-21.2275
137.245,-21.2275
139.055,-21.2275
141.235,-21.2275
144.505,-21.2275
146.605,-21.2275
116.915,-21.2375
121.805,-21.2375
130.925,-21.2375
144.775,-21.2375
145.945,-21.2375
147.715,-21.2375
121.095,-21.2475
121.835,-21.2475
127.955,-21.2475
139.735,-21.2475
116.795,-21.2575
119.445,-21.2575
120.215,-21.2575
131.255,-21.2575
137.285,-21.2575
141.195,-21.2575
118.225,-21.2675
118.445,-21.2675
123.935,-21.2675
124.145,-21.2675
134.845,-21.2675
135.455,-21.2675
141.565,-21.2675
147.815,-21.2675
117.255,-21.2775
120.135,-21.2775
124.905,-21.2775
126.265,-21.2775
127.935,-21.2775
130.955,-21.2775
132.505,-21.2775
139.185,-21.2775
144.935,-21.2775
117.475,-21.2875
132.505,-21.2875
137.775,-21.2875
137.955,-21.2875
138.725,-21.2875
143.105,-21.2875
148.215,-21.2875
148.625,-21.2875
120.115,-21.2975
127.905,-21.2975
129.495,-21.2975
131.965,-21.2975
132.815,-21.2975
139.645,-21.2975
147.235,-21.2975
149.045,-21.2975
149.075,-21.2975
120.155,-21.3075
127.725,-21.3075
128.225,-21.3075
131.245,-21.3075
135.395,-21.3075
138.375,-21.3075
143.665,-21.3075
144.715,-21.3075
145.145,-21.3075
135.455,-21.3175
138.685,-21.3175
138.865,-21.3175
139.595,-21.3175
144.345,-21.3175
146.175,-21.3175
146.575,-21.3175
125.985,-21.3275
126.245,-21.3275
139.625,-21.3275
143.805,-21.3275
145.255,-21.3275
147.395,-21.3275
119.485,-21.3375
120.535,-21.3375
124.085,-21.3375
125.705,-21.3375
129.915,-21.3375
135.545,-21.3375
141.655,-21.3375
146.595,-21.3375
116.265,-21.3475
121.895,-21.3475
122.365,-21.3475
127.845,-21.3475
139.405,-21.3475
141.295,-21.3475
142.915,-21.3475
145.335,-21.3475
149.145,-21.3475
124.665,-21.3575
127.145,-21.3575
128.715,-21.3575
134.225,-21.3575
135.835,-21.3575
135.995,-21.3575
136.215,-21.3575
136.765,-21.3575
141.245,-21.3575
144.915,-21.3575
147.715,-21.3575
120.565,-21.3675
122.995,-21.3675
127.255,-21.3675
134.505,-21.3675
137.405,-21.3675
141.235,-21.3675
144.665,-21.3675
122.765,-21.3775
134.225,-21.3775
134.995,-21.3775
138.975,-21.3775
140.155,-21.3775
141.515,-21.3775
144.695,-21.3775
147.545,-21.3775
121.365,-21.3875
131.785,-21.3875
137.055,-21.3875
143.755,-21.3875
118.495,-21.3975
125.505,-21.3975
127.575,-21.3975
133.145,-21.3975
134.405,-21.3975
117.425,-21.4075
119.665,-21.4075
120.245,-21.4075
127.175,-21.4075
134.095,-21.4075
138.265,-21.4075
141.425,-21.4075
145.955,-21.4075
118.455,-21.4175
120.055,-21.4175
123.455,-21.4175
148.765,-21.4175
116.295,-21.4275
118.815,-21.4275
119.325,-21.4275
127.035,-21.4275
127.905,-21.4275
128.395,-21.4275
131.085,-21.4275
133.095,-21.4275
138.015,-21.4275
138.355,-21.4275
144.105,-21.4275
116.505,-21.4375
118.435,-21.4375
126.065,-21.4375
143.935,-21.4375
146.025,-21.4375
116.785,-21.4475
122.425,-21.4475
126.635,-21.4475
134.035,-21.4475
144.795,-21.4475
121.545,-21.4575
135.845,-21.4575
139.585,-21.4575
147.005,-21.4575
117.765,-21.4675
121.195,-21.4675
123.645,-21.4675
124.195,-21.4675
135.925,-21.4675
138.555,-21.4675
140.795,-21.4675
142.525,-21.4675
143.065,-21.4675
147.195,-21.4675
148.915,-21.4675
149.135,-21.4675
116.375,-21.4775
119.275,-21.4775
119.555,-21.4775
120.485,-21.4775
122.185,-21.4775
128.375,-21.4775
136.965,-21.4775
142.015,-21.4775
142.365,-21.4775
123.725,-21.4875
134.325,-21.4875
141.595,-21.4875
145.635,-21.4875
141.325,-21.4975
143.705,-21.4975
146.185,-21.4975
146.865,-21.4975
149.245,-21.4975
117.585,-21.5075
125.305,-21.5075
128.015,-21.5075
131.675,-21.5075
132.275,-21.5075
132.985,-21.5075
133.075,-21.5075
136.095,-21.5075
139.235,-21.5075
142.325,-21.5075
145.345,-21.5075
148.825,-21.5075
148.915,-21.5075
118.595,-21.5175
120.045,-21.5175
121.855,-21.5175
123.415,-21.5175
137.415,-21.5175
146.005,-21.5175
116.165,-21.5275
120.905,-21.5275
121.515,-21.5275
126.685,-21.5275
140.575,-21.5275
141.865,-21.5275
147.445,-21.5275
148.665,-21.5275
148.985,-21.5275
120.595,-21.5375
128.525,-21.5375
131.785,-21.5375
132.105,-21.5375
134.905,-21.5375
144.915,-21.5375
145.655,-21.5375
119.685,-21.5475
120.395,-21.5475
130.325,-21.5475
143.965,-21.5475
144.495,-21.5475
145.445,-21.5475
148.445,-21.5475
149.135,-21.5475
115.915,-21.5575
123.005,-21.5575
123.545,-21.5575
128.395,-21.5575
130.115,-21.5575
131.895,-21.5575
133.825,-21.5575
135.685,-21.5575
135.875,-21.5575
136.525,-21.5575
124.005,-21.5675
130.105,-21.5675
131.465,-21.5675
134.145,-21.5675
136.895,-21.5675
140.605,-21.5675
141.525,-21.5675
148.535,-21.5675
119.865,-21.5775
120.565,-21.5775
122.595,-21.5775
130.815,-21.5775
135.465,-21.5775
135.715,-21.5775
137.985,-21.5775
139.335,-21.5775
146.245,-21.5775
119.915,-21.5875
129.195,-21.5875
133.335,-21.5875
136.355,-21.5875
137.395,-21.5875
138.205,-21.5875
138.495,-21.5875
139.775,-21.5875
142.535,-21.5875
147.225,-21.5875
115.775,-21.5975
128.715,-21.5975
135.345,-21.5975
140.995,-21.5975
144.965,-21.5975
146.345,-21.5975
117.055,-21.6075
117.925,-21.6075
118.695,-21.6075
125.605,-21.6075
128.305,-21.6075
128.845,-21.6075
135.095,-21.6075
137.345,-21.6075
145.605,-21.6075
148.665,-21.6075
120.785,-21.6175
121.525,-21.6175
123.695,-21.6175
125.025,-21.6175
125.385,-21.6175
128.785,-21.6175
130.945,-21.6175
134.315,-21.6175
142.875,-21.6175
148.215,-21.6175
115.755,-21.6275
118.305,-21.6275
124.845,-21.6275
137.025,-21.6275
144.365,-21.6275
148.395,-21.6275
117.125,-21.6375
119.945,-21.6375
120.885,-21.6375
122.895,-21.6375
123.815,-21.6375
132.295,-21.6375
134.285,-21.6375
139.605,-21.6375
148.225,-21.6375
119.795,-21.6475
127.015,-21.6475
133.315,-21.6475
135.775,-21.6475
141.705,-21.6475
145.375,-21.6475
117.355,-21.6575
117.935,-21.6575
118.055,-21.6575
119.565,-21.6575
122.275,-21.6575
127.985,-21.6575
132.305,-21.6575
133.895,-21.6575
137.805,-21.6575
140.355,-21.6575
144.005,-21.6575
147.325,-21.6575
117.645,-21.6675
126.505,-21.6675
128.365,-21.6675
115.115,-21.6775
115.625,-21.6775
119.815,-21.6775
120.275,-21.6775
138.095,-21.6775
139.125,-21.6775
140.195,-21.6775
142.315,-21.6775
145.015,-21.6775
145.335,-21.6775
146.545,-21.6775
116.615,-21.6875
120.365,-21.6875
122.615,-21.6875
124.695,-21.6875
131.255,-21.6875
143.435,-21.6875
147.395,-21.6875
116.205,-21.6975
120.545,-21.6975
126.765,-21.6975
131.845,-21.6975
132.785,-21.6975
137.935,-21.6975
138.165,-21.6975
143.675,-21.6975
146.375,-21.6975
148.505,-21.6975
149.445,-21.6975
128.665,-21.7075
130.795,-21.7075
132.455,-21.7075
142.005,-21.7075
145.015,-21.7075
146.825,-21.7075
132.365,-21.7175
135.855,-21.7175
137.375,-21.7175
139.525,-21.7175
144.885,-21.7175
145.755,-21.7175
121.315,-21.7275
122.005,-21.7275
125.705,-21.7275
131.305,-21.7275
132.725,-21.7275
136.185,-21.7275
141.925,-21.7275
147.605,-21.7275
119.165,-21.7375
120.245,-21.7375
120.355,-21.7375
123.995,-21.7375
124.815,-21.7375
126.275,-21.7375
126.965,-21.7375
130.785,-21.7375
134.165,-21.7375
137.015,-21.7375
142.695,-21.7375
143.375,-21.7375
116.425,-21.7475
116.635,-21.7475
124.965,-21.7475
128.505,-21.7475
130.765,-21.7475
135.895,-21.7475
140.835,-21.7475
147.695,-21.7475
125.985,-21.7575
127.965,-21.7575
132.325,-21.7575
132.335,-21.7575
146.925,-21.7575
148.355,-21.7575
148.705,-21.7575
119.075,-21.7675
119.725,-21.7675
129.085,-21.7675
131.185,-21.7675
132.845,-21.7675
140.565,-21.7675
147.295,-21.7675
119.425,-21.7775
120.515,-21.7775
130.555,-21.7775
131.225,-21.7775
132.535,-21.7775
133.885,-21.7775
140.055,-21.7775
147.195,-21.7775
118.565,-21.7875
121.245,-21.7875
124.225,-21.7875
124.805,-21.7875
141.795,-21.7875
120.905,-21.7975
121.915,-21.7975
122.365,-21.7975
122.545,-21.7975
132.285,-21.7975
138.665,-21.7975
139.005,-21.7975
144.245,-21.7975
115.155,-21.8075
115.455,-21.8075
117.205,-21.8075
117.295,-21.8075
130.745,-21.8075
134.295,-21.8075
136.555,-21.8075
140.725,-21.8075
142.285,-21.8075
144.995,-21.8075
145.795,-21.8075
146.305,-21.8075
147.815,-21.8075
116.815,-21.8175
125.555,-21.8175
127.865,-21.8175
134.125,-21.8175
138.085,-21.8175
138.365,-21.8175
139.545,-21.8175
145.075,-21.8175
146.895,-21.8175
147.555,-21.8175
149.445,-21.8175
115.585,-21.8275
115.715,-21.8275
124.505,-21.8275
124.785,-21.8275
130.445,-21.8275
138.395,-21.8275
138.675,-21.8275
141.705,-21.8275
148.385,-21.8275
116.245,-21.8375
116.635,-21.8375
118.065,-21.8375
136.845,-21.8375
141.795,-21.8375
144.705,-21.8375
145.475,-21.8375
126.465,-21.8475
128.685,-21.8475
130.775,-21.8475
133.525,-21.8475
118.815,-21.8575
119.745,-21.8575
129.305,-21.8575
135.825,-21.8575
143.435,-21.8575
120.515,-21.8675
126.045,-21.8675
127.315,-21.8675
128.155,-21.8675
129.915,-21.8675
134.475,-21.8675
141.435,-21.8675
148.135,-21.8675
116.575,-21.8775
121.265,-21.8775
129.895,-21.8775
132.275,-21.8775
140.935,-21.8775
149.205,-21.8775
117.845,-21.8875
118.235,-21.8875
126.355,-21.8875
139.275,-21.8875
148.535,-21.8875
121.495,-21.8975
123.265,-21.8975
136.835,-21.8975
137.955,-21.8975
140.455,-21.8975
141.215,-21.8975
141.235,-21.8975
114.885,-21.9075
115.175,-21.9075
117.055,-21.9075
130.055,-21.9075
143.255,-21.9075
147.085,-21.9075
123.345,-21.9175
125.235,-21.9175
128.015,-21.9175
131.665,-21.9175
132.185,-21.9175
132.295,-21.9175
139.095,-21.9175
146.785,-21.9175
124.855,-21.9275
130.455,-21.9275
132.565,-21.9275
132.705,-21.9275
133.685,-21.9275
133.725,-21.9275
135.655,-21.9275
136.185,-21.9275
140.275,-21.9275
142.445,-21.9275
143.395,-21.9275
148.165,-21.9275
113.955,-21.9375
118.415,-21.9375
119.875,-21.9375
121.105,-21.9375
121.475,-21.9375
122.555,-21.9375
134.735,-21.9375
135.515,-21.9375
115.315,-21.9475
116.745,-21.9475
130.315,-21.9475
130.935,-21.9475
132.865,-21.9475
144.245,-21.9475
147.195,-21.9475
119.705,-21.9575
123.505,-21.9575
124.555,-21.9575
124.845,-21.9575
125.375,-21.9575
126.835,-21.9575
128.335,-21.9575
136.935,-21.9575
147.685,-21.9575
120.545,-21.9675
127.505,-21.9675
128.215,-21.9675
128.945,-21.9675
129.165,-21.9675
134.875,-21.9675
134.905,-21.9675
135.255,-21.9675
143.975,-21.9675
144.335,-21.9675
115.415,-21.9775
116.435,-21.9775
118.745,-21.9775
120.055,-21.9775
124.085,-21.9775
126.135,-21.9775
127.925,-21.9775
131.915,-21.9775
133.405,-21.9775
133.975,-21.9775
137.905,-21.9775
141.145,-21.9775
146.775,-21.9775
146.975,-21.9775
114.735,-21.9875
121.715,-21.9875
122.235,-21.9875
123.775,-21.9875
126.205,-21.9875
127.785,-21.9875
134.735,-21.9875
135.015,-21.9875
142.415,-21.9875
142.745,-21.9875
143.865,-21.9875
122.785,-21.9975
122.835,-21.9975
131.975,-21.9975
142.885,-21.9975
146.695,-21.9975
147.685,-21.9975
148.485,-21.9975
121.135,-22.0075
128.175,-22.0075
128.835,-22.0075
132.645,-22.0075
135.695,-22.0075
136.215,-22.0075
139.895,-22.0075
144.635,-22.0075
145.615,-22.0075
145.805,-22.0075
147.835,-22.0075
148.065,-22.0075
118.755,-22.0175
119.185,-22.0175
121.265,-22.0175
122.865,-22.0175
122.965,-22.0175
123.635,-22.0175
113.995,-22.0275
133.295,-22.0275
134.745,-22.0275
135.495,-22.0275
143.295,-22.0275
147.575,-22.0275
115.515,-22.0375
119.335,-22.0375
119.745,-22.0375
120.095,-22.0375
120.295,-22.0375
129.395,-22.0375
129.645,-22.0375
146.905,-22.0375
149.005,-22.0375
114.675,-22.0475
120.635,-22.0475
128.545,-22.0475
129.065,-22.0475
130.685,-22.0475
134.705,-22.0475
142.525,-22.0475
145.285,-22.0475
146.255,-22.0475
146.735,-22.0475
116.775,-22.0575
122.225,-22.0575
123.545,-22.0575
126.915,-22.0575
132.185,-22.0575
133.075,-22.0575
133.155,-22.0575
133.925,-22.0575
134.525,-22.0575
136.765,-22.0575
143.605,-22.0575
145.275,-22.0575
147.005,-22.0575
149.335,-22.0575
121.055,-22.0675
126.155,-22.0675
136.075,-22.0675
140.045,-22.0675
147.035,-22.0675
148.235,-22.0675
136.815,-22.0775
145.885,-22.0775
147.515,-22.0775
120.125,-22.0875
126.425,-22.0875
130.625,-22.0875
130.665,-22.0875
132.265,-22.0875
145.115,-22.0875
147.645,-22.0875
123.655,-22.0975
127.415,-22.0975
132.235,-22.0975
137.795,-22.0975
142.585,-22.0975
144.215,-22.0975
144.265,-22.0975
147.505,-22.0975
147.895,-22.0975
121.615,-22.1075
129.835,-22.1075
130.415,-22.1075
147.625,-22.1075
124.845,-22.1175
132.665,-22.1175
135.325,-22.1175
136.875,-22.1175
140.955,-22.1175
113.895,-22.1275
126.675,-22.1275
127.805,-22.1275
131.015,-22.1275
131.505,-22.1275
132.175,-22.1275
133.455,-22.1275
136.615,-22.1275
140.125,-22.1275
144.245,-22.1275
144.405,-22.1275
144.595,-22.1275
115.685,-22.1375
116.295,-22.1375
119.485,-22.1375
129.975,-22.1375
136.975,-22.1375
142.995,-22.1375
145.105,-22.1375
146.195,-22.1375
147.195,-22.1375
113.905,-22.1475
121.835,-22.1475
128.715,-22.1475
132.635,-22.1475
136.805,-22.1475
115.555,-22.1575
116.115,-22.1575
117.345,-22.1575
118.595,-22.1575
119.375,-22.1575
125.005,-22.1575
127.245,-22.1575
128.405,-22.1575
130.505,-22.1575
132.305,-22.1575
136.365,-22.1575
138.825,-22.1575
142.315,-22.1575
148.765,-22.1575
149.515,-22.1575
115.675,-22.1675
118.845,-22.1675
118.865,-22.1675
122.545,-22.1675
124.145,-22.1675
126.815,-22.1675
127.945,-22.1675
130.945,-22.1675
133.575,-22.1675
145.465,-22.1675
148.925,-22.1675
116.465,-22.1775
117.525,-22.1775
118.025,-22.1775
136.555,-22.1775
137.835,-22.1775
140.105,-22.1775
145.935,-22.1775
119.885,-22.1875
123.245,-22.1875
130.105,-22.1875
130.565,-22.1875
132.915,-22.1875
140.835,-22.1875
146.415,-22.1875
115.445,-22.1975
115.515,-22.1975
125.805,-22.1975
132.355,-22.1975
133.035,-22.1975
138.845,-22.1975
138.895,-22.1975
142.275,-22.1975
144.535,-22.2075
120.965,-22.2175
124.415,-22.2175
127.345,-22.2175
130.615,-22.2175
130.885,-22.2175
138.755,-22.2175
148.515,-22.2175
122.365,-22.2275
124.745,-22.2275
130.445,-22.2275
140.375,-22.2275
141.625,-22.2275
143.305,-22.2275
143.965,-22.2275
144.305,-22.2275
144.495,-22.2275
117.215,-22.2375
128.305,-22.2375
133.915,-22.2375
136.925,-22.2375
140.075,-22.2375
116.925,-22.2475
116.975,-22.2475
117.065,-22.2475
124.075,-22.2475
124.515,-22.2475
131.045,-22.2475
136.065,-22.2475
143.055,-22.2475
144.665,-22.2475
113.925,-22.2575
118.405,-22.2575
132.155,-22.2575
136.845,-22.2575
136.955,-22.2575
144.565,-22.2575
145.615,-22.2575
146.005,-22.2575
147.975,-22.2575
149.155,-22.2575
150.465,-22.2575
117.975,-22.2675
121.405,-22.2675
123.365,-22.2675
131.545,-22.2675
134.245,-22.2675
138.775,-22.2675
147.045,-22.2675
119.965,-22.2775
120.175,-22.2775
121.705,-22.2775
128.015,-22.2775
130.035,-22.2775
131.895,-22.2775
132.415,-22.2775
133.695,-22.2775
137.665,-22.2775
140.095,-22.2775
115.855,-22.2875
119.565,-22.2875
124.915,-22.2875
136.555,-22.2875
138.595,-22.2875
139.465,-22.2875
145.075,-22.2875
146.245,-22.2875
147.565,-22.2875
123.045,-22.2975
130.345,-22.2975
132.205,-22.2975
132.525,-22.2975
133.355,-22.2975
136.565,-22.2975
137.865,-22.2975
141.595,-22.2975
145.915,-22.2975
147.065,-22.2975
116.005,-22.3075
117.845,-22.3075
121.365,-22.3075
121.845,-22.3075
128.045,-22.3075
134.685,-22.3075
134.835,-22.3075
139.555,-22.3075
139.635,-22.3075
144.285,-22.3075
121.945,-22.3175
126.705,-22.3175
130.175,-22.3175
140.275,-22.3175
145.835,-22.3175
118.845,-22.3275
119.875,-22.3275
120.305,-22.3275
124.125,-22.3275
138.945,-22.3275
142.005,-22.3275
146.155,-22.3275
119.455,-22.3375
127.965,-22.3375
144.615,-22.3375
146.475,-22.3375
147.135,-22.3375
148.165,-22.3375
148.925,-22.3375
116.515,-22.3475
121.265,-22.3475
131.155,-22.3475
135.335,-22.3475
137.585,-22.3475
141.785,-22.3475
146.455,-22.3475
119.235,-22.3575
131.625,-22.3575
135.065,-22.3575
139.205,-22.3575
139.845,-22.3575
118.355,-22.3675
119.725,-22.3675
122.305,-22.3675
125.645,-22.3675
136.535,-22.3675
139.465,-22.3675
145.225,-22.3675
148.745,-22.3675
148.845,-22.3675
118.735,-22.3775
124.035,-22.3775
133.055,-22.3775
147.755,-22.3775
121.445,-22.3875
125.275,-22.3875
126.985,-22.3875
134.705,-22.3875
120.105,-22.3975
123.375,-22.3975
128.535,-22.3975
138.285,-22.3975
141.335,-22.3975
114.925,-22.4075
117.125,-22.4075
117.835,-22.4075
118.825,-22.4075
121.215,-22.4075
131.705,-22.4075
133.405,-22.4075
143.295,-22.4075
144.785,-22.4075
147.205,-22.4075
125.505,-22.4175
126.195,-22.4175
129.715,-22.4175
136.975,-22.4175
146.375,-22.4175
124.605,-22.4275
139.385,-22.4275
139.895,-22.4275
147.905,-22.4275
150.325,-22.4275
116.275,-22.4375
122.025,-22.4375
122.695,-22.4375
126.905,-22.4375
129.495,-22.4375
143.235,-22.4375
146.045,-22.4375
147.005,-22.4375
147.355,-22.4375
147.435,-22.4375
117.285,-22.4475
124.315,-22.4475
130.185,-22.4475
132.905,-22.4475
140.495,-22.4475
143.665,-22.4475
145.425,-22.4475
146.175,-22.4475
149.285,-22.4475
149.735,-22.4475
118.185,-22.4575
123.455,-22.4575
141.795,-22.4575
144.815,-22.4575
144.865,-22.4575
145.755,-22.4575
117.525,-22.4675
134.255,-22.4675
134.395,-22.4675
136.055,-22.4675
136.575,-22.4675
136.995,-22.4675
145.585,-22.4675
124.005,-22.4775
133.735,-22.4775
136.575,-22.4775
138.685,-22.4775
142.435,-22.4775
142.565,-22.4775
146.875,-22.4775
148.165,-22.4775
148.895,-22.4775
116.135,-22.4875
119.395,-22.4875
120.375,-22.4875
121.635,-22.4875
122.475,-22.4875
130.575,-22.4875
140.975,-22.4875
119.195,-22.4975
133.715,-22.4975
136.215,-22.4975
139.965,-22.4975
142.685,-22.4975
147.295,-22.4975
149.395,-22.4975
121.835,-22.5075
130.415,-22.5075
131.925,-22.5075
135.755,-22.5075
139.625,-22.5075
143.725,-22.5075
117.945,-22.5175
121.015,-22.5175
122.805,-22.5175
124.195,-22.5175
128.385,-22.5175
136.625,-22.5175
139.235,-22.5175
142.035,-22.5175
145.265,-22.5175
146.225,-22.5175
147.315,-22.5175
147.655,-22.5175
148.395,-22.5175
150.175,-22.5175
114.785,-22.5275
115.505,-22.5275
116.935,-22.5275
134.055,-22.5275
135.555,-22.5275
141.625,-22.5275
142.465,-22.5275
148.455,-22.5275
114.895,-22.5375
121.465,-22.5375
121.815,-22.5375
123.165,-22.5375
124.275,-22.5375
124.495,-22.5375
127.405,-22.5375
136.055,-22.5375
144.975,-22.5375
114.525,-22.5475
123.325,-22.5475
129.055,-22.5475
129.595,-22.5475
140.395,-22.5475
141.345,-22.5475
142.905,-22.5475
128.755,-22.5575
128.905,-22.5575
132.955,-22.5575
138.165,-22.5575
139.555,-22.5575
140.345,-22.5575
141.665,-22.5575
146.005,-22.5575
148.965,-22.5575
114.535,-22.5675
114.855,-22.5675
118.245,-22.5675
123.075,-22.5675
123.535,-22.5675
124.175,-22.5675
128.575,-22.5675
129.875,-22.5675
130.365,-22.5675
134.405,-22.5675
140.685,-22.5675
143.135,-22.5675
145.285,-22.5675
147.685,-22.5675
148.665,-22.5675
116.065,-22.5775
120.135,-22.5775
121.875,-22.5775
127.065,-22.5775
130.955,-22.5775
135.795,-22.5775
137.785,-22.5775
138.955,-22.5775
139.055,-22.5775
116.445,-22.5875
118.595,-22.5875
119.825,-22.5875
123.805,-22.5875
124.945,-22.5875
130.815,-22.5875
131.985,-22.5875
135.715,-22.5875
142.965,-22.5875
115.035,-22.5975
119.405,-22.5975
125.555,-22.5975
130.235,-22.5975
136.065,-22.5975
143.035,-22.5975
145.455,-22.5975
146.065,-22.5975
147.865,-22.5975
147.875,-22.5975
150.135,-22.5975
116.645,-22.6075
120.315,-22.6075
120.475,-22.6075
121.535,-22.6075
122.945,-22.6075
124.555,-22.6075
129.325,-22.6075
133.595,-22.6075
136.325,-22.6075
138.615,-22.6075
139.905,-22.6075
142.665,-22.6075
145.655,-22.6075
145.785,-22.6075
150.775,-22.6075
114.345,-22.6175
115.655,-22.6175
118.605,-22.6175
119.595,-22.6175
122.725,-22.6175
124.665,-22.6175
126.785,-22.6175
137.475,-22.6175
138.825,-22.6175
139.935,-22.6175
140.865,-22.6175
141.615,-22.6175
150.695,-22.6175
124.625,-22.6275
133.545,-22.6275
135.225,-22.6275
139.155,-22.6275
145.815,-22.6275
147.985,-22.6275
123.965,-22.6375
126.535,-22.6375
128.915,-22.6375
129.795,-22.6375
131.615,-22.6375
135.975,-22.6375
137.555,-22.6375
138.895,-22.6375
141.945,-22.6375
147.125,-22.6375
149.085,-22.6375
117.165,-22.6475
117.735,-22.6475
125.415,-22.6475
138.235,-22.6475
140.565,-22.6475
143.415,-22.6475
144.255,-22.6475
117.845,-22.6575
118.185,-22.6575
123.095,-22.6575
131.285,-22.6575
131.945,-22.6575
136.545,-22.6575
137.575,-22.6575
143.595,-22.6575
116.295,-22.6675
118.845,-22.6675
125.115,-22.6675
125.315,-22.6675
129.885,-22.6675
146.435,-22.6675
148.835,-22.6675
149.585,-22.6675
150.445,-22.6675
114.465,-22.6775
123.985,-22.6775
127.555,-22.6775
133.025,-22.6775
134.865,-22.6775
135.065,-22.6775
137.345,-22.6775
137.835,-22.6775
138.565,-22.6775
145.575,-22.6775
145.715,-22.6775
146.475,-22.6775
147.415,-22.6775
115.585,-22.6875
116.805,-22.6875
118.685,-22.6875
120.355,-22.6875
124.565,-22.6875
129.885,-22.6875
131.145,-22.6875
132.675,-22.6875
137.205,-22.6875
145.695,-22.6875
147.185,-22.6875
124.255,-22.6975
125.225,-22.6975
130.985,-22.6975
132.325,-22.6975
139.745,-22.6975
144.805,-22.6975
145.095,-22.6975
114.525,-22.7075
127.135,-22.7075
130.435,-22.7075
135.425,-22.7075
149.085,-22.7075
121.955,-22.7175
123.885,-22.7175
125.305,-22.7175
125.855,-22.7175
131.715,-22.7175
134.175,-22.7175
136.885,-22.7175
141.445,-22.7175
145.335,-22.7175
150.235,-22.7175
131.095,-22.7275
132.165,-22.7275
133.765,-22.7275
140.685,-22.7275
143.185,-22.7275
143.765,-22.7275
144.565,-22.7275
150.635,-22.7275
115.505,-22.7375
117.185,-22.7375
123.655,-22.7375
129.155,-22.7375
130.835,-22.7375
133.405,-22.7375
137.755,-22.7375
139.915,-22.7375
140.785,-22.7375
142.625,-22.7375
144.155,-22.7375
144.345,-22.7375
146.085,-22.7375
117.865,-22.7475
120.575,-22.7475
122.205,-22.7475
125.425,-22.7475
128.015,-22.7475
133.475,-22.7475
141.225,-22.7475
145.415,-22.7475
146.525,-22.7475
146.995,-22.7475
149.285,-22.7475
149.915,-22.7475
115.025,-22.7575
120.075,-22.7575
124.025,-22.7575
128.935,-22.7575
135.045,-22.7575
135.945,-22.7575
136.915,-22.7575
142.065,-22.7575
143.065,-22.7575
145.735,-22.7575
146.915,-22.7575
147.595,-22.7575
114.435,-22.7675
116.605,-22.7675
117.495,-22.7675
119.785,-22.7675
125.665,-22.7675
127.535,-22.7675
127.735,-22.7675
130.815,-22.7675
135.905,-22.7675
135.985,-22.7675
136.165,-22.7675
149.815,-22.7675
119.025,-22.7775
122.335,-22.7775
123.535,-22.7775
128.065,-22.7775
136.575,-22.7775
139.545,-22.7775
142.285,-22.7775
120.695,-22.7875
122.905,-22.7875
124.045,-22.7875
125.875,-22.7875
130.275,-22.7875
138.565,-22.7875
141.965,-22.7875
145.425,-22.7875
119.485,-22.7975
130.245,-22.7975
132.375,-22.7975
132.995,-22.7975
115.225,-22.8075
117.345,-22.8075
124.725,-22.8075
125.325,-22.8075
127.245,-22.8075
129.575,-22.8075
133.595,-22.8075
115.255,-22.8175
117.905,-22.8175
124.065,-22.8175
124.735,-22.8175
127.705,-22.8175
128.605,-22.8175
130.515,-22.8175
136.075,-22.8175
143.085,-22.8175
143.665,-22.8175
120.275,-22.8275
120.315,-22.8275
122.915,-22.8275
123.025,-22.8275
135.835,-22.8275
138.145,-22.8275
138.695,-22.8275
143.755,-22.8275
150.475,-22.8275
116.935,-22.8375
122.985,-22.8375
124.585,-22.8375
126.425,-22.8375
127.925,-22.8375
131.715,-22.8375
134.395,-22.8375
137.885,-22.8375
138.275,-22.8375
139.905,-22.8375
141.815,-22.8375
148.625,-22.8375
135.615,-22.8475
136.275,-22.8475
136.965,-22.8475
139.005,-22.8475
140.035,-22.8475
115.395,-22.8575
119.265,-22.8575
120.515,-22.8575
131.165,-22.8575
132.425,-22.8575
134.075,-22.8575
135.335,-22.8575
136.885,-22.8575
144.995,-22.8575
146.325,-22.8575
115.145,-22.8675
123.845,-22.8675
129.695,-22.8675
131.355,-22.8675
132.895,-22.8675
141.555,-22.8675
146.575,-22.8675
148.205,-22.8675
150.555,-22.8675
121.985,-22.8775
133.355,-22.8775
144.825,-22.8775
116.225,-22.8875
118.225,-22.8875
122.505,-22.8875
131.935,-22.8875
134.805,-22.8875
139.555,-22.8875
146.185,-22.8875
114.755,-22.8975
116.495,-22.8975
117.285,-22.8975
130.615,-22.8975
131.005,-22.8975
142.285,-22.8975
147.975,-22.8975
113.845,-22.9075
116.465,-22.9075
119.505,-22.9075
122.395,-22.9075
123.045,-22.9075
123.295,-22.9075
125.485,-22.9075
129.315,-22.9075
130.155,-22.9075
131.845,-22.9075
133.005,-22.9075
138.195,-22.9075
139.235,-22.9075
139.665,-22.9075
144.415,-22.9075
144.845,-22.9075
146.535,-22.9075
120.675,-22.9175
134.355,-22.9175
141.895,-22.9175
144.465,-22.9175
119.005,-22.9275
123.915,-22.9275
128.735,-22.9275
130.735,-22.9275
141.605,-22.9275
142.115,-22.9275
123.375,-22.9375
126.565,-22.9375
130.995,-22.9375
132.405,-22.9375
133.335,-22.9375
136.425,-22.9375
