lat,lon
-29.6092,152.643
-33.9261,151.164
-28.065566,153.163713
-26.455975,152.998874
-30.512765,151.539037
-16.778001,145.666666
-16.806525,145.634741
-33.086823,151.420806
-33.325,151.365
-33.4017,151.463
-32.0564,151.913
-21.1463,149.189
-33.019954,151.426275
-33.430878,151.381335
-33.3249,151.365
-32.7671,151.814
-27.5901,153.362
-26.3277,152.851
-20.345636,148.955227
-33.3247,151.365
-34.5721,150.747
-34.033256,151.167046
-27.52964,152.75542
-33.3245,151.365
-26.3442,152.882
-34.495538,150.774974
-27.497985,152.941051
-27.721909,152.922266
-34.496014,150.776621
-33.3247,151.364
-27.6793,152.923
-30.476148,151.757869
-33.756187,150.623267
-29.505379,152.824407
-33.755248,150.623601
-27.626244,152.75739
-26.4676,152.891
-28.474301,152.994753
-28.0043,153.377
-33.3246,151.365
-33.813938,151.219432
-29.937513,152.94734
-32.986,151.593
-28.0949,153.375
-34.689673,150.611314
-32.096756,152.328655
-28.054384,153.112455
-32.9869,151.587
-28.207993,153.442292
-32.38635,152.443603
-33.709461,151.031204
-28.638936,153.57673
-34.346304,150.897012
-25.1285,152.498
-24.1784,151.885
-29.505253,152.823759
-33.755219,150.623626
-26.6251,152.936
-34.805,150.571
-26.460154,152.948418
-28.112511,153.387627
-29.505203,152.823843
-33.726079,150.698653
-33.3247,151.365
-33.74938,150.863671
-30.1421,153.007
-33.3379,151.373
-28.3723,153.293
-27.216599,153.029813
-33.3247,151.365
-16.5213,145.463
-33.3251,151.365
-30.2061,152.898
-33.3245,151.365
-27.52962,152.755311
-33.2485,151.487
-19.1518,146.845
-16.8066,145.637
-32.872986,151.658507
-33.720519,150.94387
-33.755341,150.623273
-38.0074,145.129
-34.514604,150.793959
-26.60479,152.947261
-33.127993,151.580309
-28.2182,153.534
-26.4561,152.999
-29.791534,153.083392
-33.936829,151.200001
-26.775158,152.911512
-26.4679,152.891
-33.086731,151.421025
-30.100983,153.161802
-32.889,151.476
-28.822656,153.336236
-26.4236,152.886
-34.3256,150.907
-30.1942,153.01
-33.249667,151.305508
-27.5034,152.871
-34.485096,150.77518
-26.745808,152.817513
-25.4815,152.587
-33.755496,150.623364
-26.4562,152.999
-33.3249,151.365
-26.910065,152.7547
-28.6947,153.449
-26.1135,152.799
-33.0833,151.434
-26.989914,152.711808
-27.52958,152.755342
-29.1179,153.226
-33.3248,151.365
-25.5412,152.666
-27.408,152.955
-27.6814,152.917
-34.495547,150.775069
-28.8333,151.939
-16.870225,145.678862
-31.07901,152.851614
-25.6415,152.635
-34.496084,150.776981
-26.4562,152.999
-27.659,152.922
-30.012113,152.068588
-27.323541,152.794237
-33.3246,151.364
-26.98932,152.713305
-26.747534,152.91665
-30.5762,152.957
-33.430894,151.381084
-32.195241,152.530057
-29.6199,152.968
-35.754584,150.162966
-26.7741,152.86
-28.308042,152.464374
-33.3248,151.365
-33.3245,151.365
-33.755383,150.623319
-34.496113,150.776983
-27.5362,152.823
-25.098,151.889
-26.45278,152.868477
-26.6699,153.107
-27.6002,153.185
-33.086658,151.421184
-25.6731,152.575
-33.325,151.365
-33.3249,151.364
-26.52362,153.000462
-28.2368,152.143
-25.2225,152.297
-16.8642,145.607
-33.4014,151.462
-27.0305,153.072
-33.3249,151.365
-16.858225,145.739491
-28.281948,152.478297
-25.6989,152.624
-33.75615,150.623311
-29.1379,153.175
-33.699881,151.043367
-26.4562,152.999
-33.755202,150.623647
-33.3249,151.365
-33.327959,151.365524
-33.442101,151.414358
-28.8632,153.031
-27.511749,153.075003
-30.321121,152.894697
-34.496151,150.776891
-27.631243,153.280138
-26.1135,152.799
-32.7283,151.854
-32.9414,150.637
-32.2477,152.466
-33.9143,151.141
-30.927155,153.07685
-26.7384,152.967
-28.545446,153.110109
-31.4261,152.845
-33.3251,151.365
-33.3246,151.365
-21.210642,148.966181
-33.0074,151.55
-28.237442,153.464784
-33.652974,150.917339
-34.672751,150.810563
-26.6815,153.082
-31.9677,151.906
-33.464202,151.397573
-28.349579,153.200382
-32.198962,151.251577
-27.6324,152.897
-26.745407,152.817549
-33.359318,151.349509
-26.7461,152.995
-33.759888,150.650658
-32.782795,151.350128
-27.8388,153.278
-27.403019,152.787295
-34.489439,150.820194
-28.058246,153.338052
-33.817072,150.93093
-17.574761,146.083035
-17.640268,146.008384
-29.506279,152.824398
-27.402483,152.787429
-26.4563,152.999
-28.168,153.192
-24.8504,152.337
-26.737157,152.818458
-32.9643,151.553
-32.0356,151.965
-16.798645,145.694173
-16.7776,145.666993
-32.9864,151.592
-28.2728,153.405
-35.2381,150.435
-32.3419,152.448
-16.815192,145.696655
-30.100993,153.16186
-33.325,151.365
-26.9223,152.906
-17.139376,145.870581
-26.1136,152.799
-26.1858,152.681
-33.0918,151.465
-26.6052,153.089
-27.529585,152.75536
-27.529649,152.755475
-27.452362,153.066947
-33.3245,151.365
-34.8087,150.591
-30.47608,151.757956
-33.663825,151.25492
-29.618972,152.977267
-26.4026,152.871
-27.465751,152.979058
-27.52965,152.75537
-35.822753,150.126106
-25.2821,152.899
-33.025581,151.644464
-29.58681,152.774178
-25.6721,152.579
-34.495562,150.775075
-17.274703,145.46966
-33.3247,151.365
-33.925771,151.164283
-16.827481,145.631023
-33.085856,151.423588
-21.0617,149.154
-28.637765,153.578136
-26.6815,153.082
-33.067,151.463
-33.3247,151.365
-25.950912,152.90267
-33.3252,151.365
-29.6197,152.968
-30.165907,153.159778
-27.639,153.067
-31.6281,152.734
-32.059626,152.487842
-28.058228,153.338114
-28.3405,153.372
-30.313952,151.68986
-26.1131,152.799
-25.6989,152.624
-16.870164,145.67894
-33.430873,151.381067
-36.0354,146.991
-33.976959,151.066447
-26.1136,152.799
-26.446913,152.764877
-35.8282,150.172
-29.506019,152.823656
-26.114,152.8
-16.9791,145.476
-33.3248,151.365
-34.492738,150.768638
-26.7149,152.811
-27.539239,152.937038
-27.6127,153.268
-31.7063,152.616
-29.633,152.885
-26.6151,153.003
-28.8026,153.293
-30.100938,153.161743
-33.4014,151.462
-29.2296,152.016
-16.870367,145.678564
-29.468887,153.197696
-26.1132,152.8
-33.3247,151.365
-33.430688,151.380779
-28.058472,153.337839
-33.3249,151.365
-33.3246,151.365
-28.626282,153.490305
-33.3245,151.365
-16.810808,145.695402
-26.452871,152.868666
-26.456099,152.998815
-27.46574,152.979089
-26.4562,152.999
-27.631363,153.282193
-30.099481,153.163607
-27.221894,153.01119
-19.2071,146.775
-30.98529,151.594455
-26.475025,152.960377
-27.721971,152.922069
-32.036,152.533
-30.604339,152.813357
-28.3692,153.143
-24.2197,151.864
-26.1135,152.799
-26.603469,153.029043
-26.8141,153.082
-29.8368,152.59
-25.8014,152.599
-17.07,145.373
-33.75539,150.623764
-28.158845,153.377485
-28.4298,153.333
-35.644653,150.095799
-32.326652,152.178144
-31.706,152.616
-16.261475,145.332202
-28.2726,153.405
-33.3248,151.365
-27.721939,152.922064
-25.590533,152.71498
-27.1672,152.99
-33.864162,151.217329
-27.986547,153.187059
-27.640518,153.238601
-34.1477,150.827
-28.7429,153.396
-27.488647,152.915229
-27.606196,153.22775
-35.7547,150.199261
-33.755225,150.623665
-33.3246,151.365
-19.379131,147.092658
-26.1135,152.799
-29.63393,151.934967
-25.6798,152.613
-33.747253,150.86225
-33.357724,151.424672
-26.452676,152.867914
-28.623,153.409
-17.0159,145.74
-26.4681,152.891
-34.496089,150.777086
-27.7245,152.935
-26.468,152.891
-26.4681,152.89
-30.2743,153.123
-33.325,151.365
-34.491653,150.819112
-34.074617,150.804325
-32.9861,151.593
-33.764648,151.220135
-33.3243,151.365
-17.275116,145.469553
-29.690937,151.846662
-33.34703,151.332601
-26.1653,152.687
-33.926406,151.163219
-28.56544,152.798159
-26.4562,152.999
-26.7465,152.994
-26.7461,152.995
-27.0541,153.145
-26.1135,152.799
-34.484917,150.773806
-34.48509,150.775198
-33.699974,151.043127
-16.858212,145.739629
-34.485123,150.775218
-33.4013,151.462
-29.5846,152.563
-26.691316,152.889815
-34.082323,151.055293
-16.533811,145.470733
-33.3246,151.365
-26.1135,152.799
-33.756179,150.623277
-30.6438,152.876
-27.341007,152.867957
-33.614535,151.040259
-26.585325,152.746848
-16.6871,145.333
-34.495508,150.775029
-32.230225,152.455986
-31.003564,152.860274
-33.3249,151.365
-26.1136,152.799
-23.0284,150.7
-28.8334,151.938
-26.780609,152.888244
-33.3249,151.365
-16.533812,145.47078
-27.638929,153.161168
-29.506364,152.824255
-25.6673,152.579
-28.7048,153.087
-34.199,150.543
-27.126219,152.913456
-26.58535,152.746753
-26.4562,152.999
-26.191926,152.66242
-33.3247,151.365
-34.801,150.493
-28.58357,153.462722
-28.660172,153.588217
-33.756439,150.62341
-26.192316,152.662659
-34.495528,150.775049
-33.3246,151.365
-31.828771,151.895767
-27.529407,152.755483
-27.7878,152.975
-29.989819,153.222059
-32.3214,152.482
-32.226232,152.19894
-33.3246,151.365
-33.756198,150.62317
-28.149375,153.419592
-28.949549,153.317667
-32.3209,152.483
-28.054255,153.112585
-37.5027,145.171
-28.838261,153.340373
-33.3247,151.365
-34.856458,150.520142
-27.6132,153.272
-33.3249,151.365
-26.4562,152.999
-33.325,151.365
-33.3249,151.365
-33.3248,151.365
-26.7046,152.815
-35.2366,150.432
-19.2066,146.773
-18.297,144.655
-34.54538,150.779573
-33.3246,151.365
-31.633192,152.769053
-26.452976,152.868782
-17.6912,146.113
-27.488789,152.915539
-30.098785,153.161926
-33.755262,150.623436
-33.3245,151.365
-26.452963,152.868725
-27.7248,153.023
-25.6732,152.579
-27.399723,152.787883
-32.9863,151.592
-33.3247,151.365
-33.325,151.365
-33.781188,151.241141
-28.637658,153.219266
-28.70058,153.081876
-27.374773,153.095443
-16.870369,145.678972
-26.455028,152.989924
-26.6656,152.866
-33.3249,151.365
-30.447542,151.826112
-30.459582,153.005137
-33.3245,151.365
-33.75621,150.623614
-33.3249,151.365
-33.4019,151.465
-28.207872,153.442255
-26.6657,152.866
-29.8013,153.01
-33.437,151.405
-27.52013,152.976675
-27.3531,152.979
-31.205209,152.791451
-26.4562,152.999
-26.1135,152.799
-26.1132,152.8
-33.496438,151.409702
-26.4538,153.1
-33.3245,151.365
-33.3247,151.365
-33.430805,151.381462
-28.3861,153.44
-34.0811,150.524
-26.6242,152.865
-33.3247,151.365
-27.4006,152.801
-33.6594,151.094
-33.3249,151.365
-34.496533,150.776918
-32.35784,151.78064
-28.7053,153.088
-33.1653,151.568
-33.3247,151.365
-26.475094,152.960198
-26.356398,153.051701
-26.1136,152.799
-26.6857,153.047
-26.4676,152.891
-26.631076,153.026586
-27.4655,151.927
-27.722046,152.922604
-27.894165,153.39102
-33.533479,150.660181
-26.1136,152.799
-33.325,151.365
-19.3176,146.639
-34.5864,150.791
-25.6731,152.579
-26.1133,152.799
-16.291,145.386
-33.3248,151.365
-33.3244,151.365
-25.6726,152.579
-34.4069,150.879
-33.838932,151.06817
-35.7691,150.197
-33.6977,151.282
-33.8792,151.169
-33.55006,150.911585
-26.755658,153.100873
-34.8009,150.492
-27.679065,152.923959
-27.6792,152.924
-20.345547,148.955189
-26.737114,152.818452
-32.9876,151.586
-33.0867,151.421
-28.9357,152.543
-33.397558,151.377875
-30.2958,153.074
-33.96,150.957
-31.003742,152.860252
-31.9436,152.428
-27.402455,152.787506
-33.431,151.381279
-33.3642,151.44
-33.325,151.365
-33.3245,151.365
-32.9869,151.587
-33.652972,150.917348
-32.332581,151.977095
-16.852945,145.746691
-26.468,152.891
-26.3944,153.009
-33.3249,151.365
-35.087085,150.649638
-33.6345,150.753
-19.207895,146.639526
-33.399747,151.471752
-16.9184,145.401
-33.4017,151.463
-32.246571,151.701853
-27.3533,152.871279
-29.6852,152.892
-28.700362,153.081891
-30.1716,151.075
-26.4539,153.1
-37.7684,145.448
-26.358442,152.67824
-19.2407,146.622
-27.631269,152.366944
-33.194878,151.270889
-26.6671,152.866
-19.42342,146.81424
-26.6015,153.014
-29.2365,152.013
-33.021446,151.170579
-27.626236,152.757214
-25.6726,152.579
-16.5609,145.155
-24.2199,151.864
-33.3246,151.365
-32.152281,151.523213
-33.5612,150.918
-26.143456,152.845121
-28.058951,153.33821
-27.721725,152.922047
-33.3247,151.365
-25.925041,153.005658
-27.4813,153.086
-33.3245,151.365
-32.9,151.7
-25.6991,152.624
-33.780121,151.259129
-33.926741,151.16333
-33.474,151.412
-33.698773,151.043795
-27.488853,152.915545
-27.504686,152.976608
-27.0304,153.072
-35.0764,150.677
-27.6795,152.924
-31.878378,152.667016
-19.1523,146.847
-34.545132,150.779539
-27.3893,152.505
-33.8857,151.193
-16.870314,145.67864
-34.026848,150.705873
-26.1136,152.799
-31.4917,152.748
-33.4013,151.462
-34.0991,150.813
-26.732101,152.842531
-33.3244,151.365
-32.244904,151.694016
-27.5172,152.818
-33.755351,150.623348
-27.138661,152.814001
-33.984603,151.249232
-34.081463,151.01787
-26.99047,152.712397
-33.133201,151.206341
-26.452909,152.868605
-25.6673,152.579
-27.5221,152.943
-29.1377,153.175
-27.482277,153.018397
-33.932956,151.201107
-34.413692,150.81818
-26.4562,152.999
-33.4013,151.462
-28.6687,153.605
-28.384995,153.33346
-27.5841,153.098
-26.6317,152.993
-29.505491,152.823637
-27.529646,152.755382
-33.399489,151.449062
-17.0164,145.74
-26.6855,153.048
-33.325,151.364
-27.529781,152.755533
-28.7049,152.691
-26.585312,152.746805
-17.0164,145.74
-32.331014,152.482521
-33.3245,151.365
-29.690591,151.846659
-29.6,152.8
-33.3246,151.364
-33.3244,151.365
-28.065006,153.40287
-26.4564,152.999
-34.74439,150.696583
-33.3247,151.365
-32.968676,151.644311
-33.325,151.365
-28.34,153.565
-33.3252,151.365
-33.357901,151.375003
-26.4249,152.991
-30.100937,153.161967
-28.065807,153.389697
-25.6729,152.579
-27.721804,152.922356
-27.1334,153.048
-34.495467,150.775015
-33.3248,151.365
-33.086945,151.420773
-33.3248,151.365
-28.700457,153.082081
-32.9261,151.707
-32.998358,151.090724
-33.757419,150.618229
-35.8281,150.173
-26.4539,153.1
-34.486016,150.772026
-33.3249,151.365
-27.126063,152.913991
-33.339142,151.293125
-33.3249,151.365
-33.430933,151.381259
-32.7285,151.854
-33.897614,150.784982
-33.3249,151.365
-31.472147,152.867993
-26.61877,152.937545
-28.058731,153.338188
-28.0801,153.363
-29.8833,151.94583
-27.943415,153.237906
-34.8993,150.602
-34.083418,151.056269
-30.320999,152.894567
-26.1136,152.799
-34.9159,150.641
-26.4681,152.891
-31.078191,152.853579
-31.5819,152.837
-33.397514,151.37772
-29.633793,151.943789
-28.2729,153.405
-33.325,151.365
-34.083876,151.055939
-26.499621,153.006844
-32.9863,151.592
-33.663879,151.254855
-30.982323,151.597203
-27.5999,153.184
-34.413634,150.818199
-26.4564,152.999
-30.6375,152.836
-31.818329,151.90946
-37.838774,145.222933
-26.1133,152.8
-33.7054,151.211
-26.679474,153.018576
-30.57126,151.90515
-26.6392,152.987
-30.9496,152.737
-29.631151,151.940698
-28.2369,152.143
-34.495573,150.774974
-33.3245,151.365
-27.691669,153.100621
-27.4831,153.114
-33.3247,151.364
-28.4862,153.464
-34.413774,150.818154
-33.325,151.364
-33.3248,151.365
-30.2066,152.897
-33.06102,151.578418
-33.1166,151.47
-28.626326,153.489984
-32.981477,151.605978
-29.6,152.8
-33.6187,151.015
-34.6166,150.756
-27.35,152.962
-33.3249,151.365
-30.10085,153.163104
-33.0866,151.421
-32.6042,151.615
-30.476076,151.757931
-34.034159,151.165923
-26.4567,153.002
-33.931581,151.250677
-32.2442,152.469
-26.4564,152.999
-34.694927,150.836323
-33.425664,150.789112
-26.416699,153.105513
-29.5863,152.782
-33.659407,151.094
-33.436535,151.28502
-26.1136,152.799
-27.6765,152.849
-34.49612,150.776644
-26.4562,152.999
-30.477696,151.756352
-33.3248,151.365
-30.475596,151.758722
-26.1136,152.799
-34.4339,150.803
-33.755278,150.623221
-27.5961,152.914
-27.511732,153.075066
-26.356421,153.051647
-18.626968,146.178163
-27.991028,152.538394
-33.430949,151.38121
-16.8321,145.736
-32.834101,151.696603
-34.028797,151.225626
-34.21228,150.905717
-34.484155,150.775877
-27.43933,152.940861
-27.5172,152.818
-33.3247,151.365
-33.325,151.365
-32.991234,151.722588
-33.4013,151.462
-33.020477,151.172052
-28.688633,153.514841
-32.931661,151.6973
-30.008849,151.997745
-26.1136,152.799
-35.086595,150.594779
-33.726922,151.236518
-16.852801,145.74686
-36.3056,146.852
-33.3251,151.365
-33.2396,151.504
-28.700462,153.081797
-25.8514,152.632
-33.086548,151.420802
-33.3246,151.365
-33.3251,151.365
-32.332989,151.977234
-33.2233,151.399
-30.166118,153.159778
-33.0454,151.395
-26.45289,152.868458
-27.529681,152.755481
-26.454,153.1
-33.3251,151.365
-28.8414,152.152
-32.9772,151.676
-33.3248,151.365
-28.4638,153.235
-30.5716,152.996
-33.2233,151.399
-32.0562,151.913
-33.3244,151.365
-27.5363,152.823
-33.3244,151.365
-16.776852,145.679447
-32.986,151.593
-19.1508,146.844
-33.3247,151.365
-32.703823,151.718338
-17.6912,146.113
-33.805343,151.301066
-32.357698,151.780602
-27.9193,153.378
-33.3251,151.365
-35.754489,150.199201
-33.415262,151.413342
-33.3249,151.365
-26.9088,152.772
-28.112854,153.387517
-26.6316,152.993
-19.3921,146.724
-33.878728,151.167943
-27.529638,152.755412
-29.5808,152.56
-32.173,152.343
-27.529624,152.755425
-33.904608,151.234547
-30.013628,153.1995
-33.9767,151.066
-27.5111,153.253
-27.5362,152.823
-27.2743,152.073
-34.1478,150.827
-28.3401,153.565
-30.3704,152.706
-27.460212,152.893259
-27.7967,152.961
-32.814148,151.46033
-17.670792,145.101635
-33.3978,151.378
-30.166069,153.158325
-27.980256,153.185607
-27.5983,153.13
-33.473567,151.420088
-33.3247,151.365
-33.3245,151.365
-26.1141,152.8
-33.3249,151.365
-33.086823,151.420795
-33.681726,151.189477
-28.112502,153.387728
-34.0914,151.156
-27.722011,152.922081
-33.3249,151.365
-28.485167,153.381401
-33.3249,151.364
-27.488679,152.915425
-27.033359,152.373727
-27.408,152.955
-33.709402,150.598252
-26.625,152.865
-29.63342,151.943475
-28.7275,153.17
-33.509742,151.344147
-29.2296,152.016
-26.745477,152.817368
-26.7461,152.995
-27.511767,153.074996
-26.1136,152.799
-28.2727,153.405
-26.711429,152.981262
-33.2767,151.548
-16.78253,145.684403
-28.272611,153.405564
-29.1331,151.998
-33.4115,151.395
-33.756145,150.623334
-34.65036,150.753575
-26.737097,152.818453
-33.325,151.365
-35.8421,150.175
-27.0302,153.072
-33.3249,151.365
-32.8412,151.707
-27.419443,152.924591
-34.6624,150.707
-29.725515,151.787867
-27.0303,153.072
-30.321221,152.895144
-25.272018,152.75779
-27.721709,152.921996
-33.6825,151.256
-30.3038,153.101
-36.2338,150.096
-33.5119,151.373
-26.4562,152.999
-33.332877,151.241334
-31.828787,151.895735
-33.3252,151.365
-30.1107,153.205
-29.967331,152.020191
-33.3247,151.365
-26.4562,152.999
-28.2728,153.405
-27.5934,152.915
-33.3249,151.365
-27.70754,153.155337
-33.325,151.365
-34.493719,150.766444
-34.8918,150.609
-33.3244,151.365
-27.529577,152.755297
-33.3249,151.365
-33.086863,151.420753
-26.6349,152.786
-30.100969,153.161885
-27.529837,152.755359
-35.491142,150.34823
-30.349548,153.064101
-30.0525,152.978
-34.495515,150.775081
-34.413856,150.817956
-34.496868,150.766907
-26.1136,152.799
-33.936995,151.200343
-33.24619,151.454044
-27.402741,152.787322
-25.6721,152.579
-26.4563,152.999
-33.675559,151.106879
-33.3975,151.377
-28.3862,153.44
-33.3245,151.365
-33.3249,151.365
-17.0991,145.372
-30.3767,152.52
-34.485103,150.775204
-26.3445,152.882
-26.691465,152.889624
-26.698413,153.043642
-30.327736,153.051868
-33.3249,151.365
-33.756187,150.623278
-28.5401,153.35
-36.034977,146.991161
-30.6339,151.49
-33.7714,151.116
-33.87908,151.167915
-33.3248,151.365
-28.75116,153.392607
-33.1653,151.568
-33.3249,151.365
-33.752814,151.120489
-27.722183,152.922466
-30.2592,153.046
-34.6554,150.81
-32.0357,151.965
-33.706331,150.909594
-33.927096,151.162526
-34.739793,150.549858
-33.3248,151.365
-28.05427,153.11245
-26.452809,152.868621
-33.3247,151.365
-19.3092,146.777
-16.777956,145.667108
-34.033449,151.166367
-33.436349,151.285064
-17.06726,145.373251
-27.7033,152.965
-25.4815,152.587
-26.475106,152.960196
-27.259766,153.03463
-36.0449,146.979
-26.1137,152.799
-28.545621,153.113825
-20.4029,148.571
-33.0917,151.465
-35.3313,150.453
-26.1135,152.799
-32.73642,151.318322
-16.853023,145.746764
-32.724704,151.351642
-33.755331,150.623403
-33.3249,151.365
-34.579203,150.772209
-29.4216,153.322
-16.806437,145.634999
-33.4108,151.367
-32.7601,151.633
-34.699231,150.853387
-34.694702,150.836341
-16.9185,145.401
-33.3247,151.364
-16.832083,145.631318
-33.325,151.365
-34.495485,150.775054
-28.216,153.385
-30.600633,152.82564
-32.988514,151.661725
-32.321,152.482
-33.6746,151.285
-33.325,151.365
-26.737084,152.818706
-33.9355,150.981
-35.828,150.172
-17.2725,145.493
-27.4653,151.927
-33.086844,151.420848
-28.6857,153.179
-26.732135,152.84075
-26.443382,153.008061
-26.498876,153.007366
-26.755148,152.800981
-26.45287,152.868376
-26.4574,153.099
-33.841455,151.06252
-33.39763,151.377987
-26.1136,152.799
-32.342,152.448
-27.027545,152.93712
-26.464205,152.7872
-33.3249,151.365
-34.493766,150.766308
-16.9196,145.552
-34.084509,151.15608
-26.452891,152.868796
-37.742653,145.110375
-26.468,152.891
-32.986,151.593
-26.760145,152.980028
-34.5846,150.851
-27.6571,152.879
-33.707177,151.177084
-16.829512,145.637408
-33.372072,151.358341
-28.054532,153.11252
-32.704352,151.694481
-32.824052,151.367055
-26.1136,152.799
-28.2161,153.385
-32.059705,152.488078
-30.101158,153.161806
-34.49553,150.775084
-30.4758,151.7578
-33.3249,151.365
-29.691085,151.846585
-32.7693,151.581
-33.927051,151.162586
-33.013733,151.246863
-33.397506,151.377691
-30.123093,152.015877
-26.7302,153.086
-26.113,152.799
-26.452688,152.868412
-26.452852,152.868447
-26.585174,152.746654
-30.986114,151.593983
-33.025492,151.644569
-26.4562,152.999
-27.721906,152.922159
-35.6683,150.299
-19.423515,146.814317
-19.423444,146.81433
-28.058198,153.338039
-18.626022,146.178092
-18.0869,144.853
-27.6601,152.918
-26.3865,152.855
-27.341007,152.867903
-28.8231,153.298
-27.639,153.067
-27.220734,153.035419
-34.937198,150.579167
-32.9866,151.586
-28.057999,153.338056
-27.1149,152.754
-27.4766,153.031
-33.025574,151.644618
-26.4541,153.1
-27.4655,151.927
-25.6671,152.579
-33.3249,151.365
-33.3882,151.302
-27.3061,153.059
-30.6375,152.836
-34.030781,150.677176
-28.253199,153.301407
-16.829559,145.637402
-18.691817,146.150695
-36.03534,146.99081
-33.0452,151.396
-28.713108,152.692577
-29.1913,152.785
-29.585,152.778
-30.3723,153.088
-26.4,153.0
-32.137121,152.344311
-27.5111,153.253
-33.3249,151.364
-16.762249,145.667416
-27.398682,152.788636
-26.475176,152.960319
-16.59454,145.33897
-31.9419,152.427
-29.879483,152.019083
-26.562179,153.094334
-33.879075,151.167972
-27.511646,153.074991
-33.0721,151.463
-33.4028,151.464
-28.462346,153.354938
-19.1522,146.847
-33.5039,151.313
-29.196,152.009
-26.4569,152.951
-34.9924,150.61
-34.495509,150.775023
-31.205365,152.791486
-26.1129,152.799
-33.086578,151.421116
-33.4019,151.465
-34.5644,150.833
-32.788006,151.369685
-16.51331,145.465607
-34.485031,150.775173
-33.4013,151.462
-27.517276,152.948998
-33.7386,150.715
-19.1607,146.564
-26.4569,152.951
-34.039066,150.676715
-32.9376,151.487
-33.878778,151.167968
-33.436378,151.28503
-34.587981,150.7778
-33.5254,150.666
-32.198933,151.251534
-26.468,152.891
-23.2514,150.678
-26.731812,152.840542
-28.064796,153.164343
-30.100533,153.16325
-33.756342,150.624018
-33.1653,151.568
-26.1131,152.8
-28.2721,153.405
-27.6102,153.228
-26.755513,153.033173
-33.43081,151.381041
-33.713556,151.243365
-29.4414,153.332
-26.524218,153.000419
-33.8409,151.064
-19.152,146.847
-26.1135,152.799
-23.735141,151.285966
-32.864884,151.734204
-32.2488,151.678
-26.508702,153.086763
-33.7629,151.231
-33.749379,150.863687
-34.0395,151.154
-27.7856,152.976
-34.881662,150.569393
-33.747223,150.862255
-30.320739,152.894237
-30.2771,153.123
-30.486657,151.682541
-26.4562,152.999
-33.086639,151.421075
-33.4013,151.462
-33.3385,151.371
-32.404576,152.273964
-33.3249,151.365
-33.325,151.365
-26.1136,152.799
-33.246222,151.454036
-27.338988,152.925435
-29.633704,151.943854
-34.485146,150.775192
-33.3246,151.364
-26.452906,152.868525
-30.101186,153.161757
-30.098565,153.161866
-33.3248,151.365
-32.4089,152.208384
-34.032425,151.167428
-26.615,153.003
-33.3244,151.365
-33.3247,151.365
-33.3386,151.372
-26.1136,152.799
-34.496099,150.776484
-28.2393,153.384
-28.3699,153.35
-32.0557,151.913
-30.446653,151.823067
-33.756185,150.623247
-26.5623,152.927
-33.087557,151.631612
-29.2364,152.013
-32.968707,151.64415
-33.3249,151.365
-32.7299,152.138
-27.529722,152.755507
-28.2729,153.405
-33.325,151.365
-33.3245,151.365
-26.468,152.891
-34.801,150.493
-33.811394,150.932372
-26.368853,152.991257
-26.4916,152.845
-32.549159,151.241154
-33.676017,151.184766
-33.3245,151.365
-30.2743,153.123
-30.52614,151.670682
-26.625281,152.982096
-26.1136,152.799
-30.526863,152.98473
-33.3244,151.365
-28.7047,153.087
-32.8581,151.809
-33.3249,151.365
-26.73706,152.818501
-33.193531,151.580714
-33.133301,151.206445
-34.090268,151.156431
-34.413593,150.818106
-26.731871,152.842094
-25.3428,152.805
-33.835258,151.062817
-17.0768,145.367
-33.751616,151.119753
-25.3438,152.805
-33.3245,151.365
-27.529556,152.75539
-33.502232,151.314405
-16.9236,145.418
-32.6782,151.359
-33.430776,151.380986
-31.460429,152.922149
-32.814392,151.46036
-26.634346,152.898918
-33.978216,151.088118
-32.746356,151.322624
-33.0456,151.391
-33.3246,151.365
-26.452897,152.868497
-27.529115,153.043116
-33.756192,150.623249
-27.631205,152.366894
-34.867422,150.563751
-32.098412,152.351871
-34.493864,150.766343
-28.512208,153.420916
-23.403976,150.504586
-34.783424,150.679866
-33.463562,151.396694
-34.495523,150.775055
-34.237053,150.917021
-33.75543,150.623832
-35.8279,150.173
-26.737154,152.818604
-30.4812,152.879
-30.138058,153.002461
-33.3249,151.365
-32.099162,152.348653
-34.851929,150.739758
-33.430878,151.381423
-30.101118,153.161861
-33.3249,151.365
-26.4561,152.999
-34.482999,150.774883
-34.0861,151.144
-33.57064,150.908082
-26.4562,152.999
-31.7544,152.746
-25.5459,152.581
-33.3242,151.365
-33.984589,151.249161
-29.690086,151.848087
-26.4565,152.999
-29.6,152.8
-33.411,151.368
-26.910004,152.754176
-28.081852,153.355656
-33.3246,151.365
-35.7546,150.163
-32.9784,151.701
-27.5012,152.918
-33.3249,151.365
-26.4561,152.999
-17.876892,146.101416
-33.3975,151.378
-16.9658,145.447
-30.165945,153.1599
-33.3249,151.365
-34.676441,150.803764
-28.0043,153.377
-33.983063,151.250632
-30.195505,152.548931
-16.787885,145.681846
-35.0767,150.676
-33.676021,151.184694
-27.5951,152.853
-34.750431,150.821261
-26.723166,153.133348
-28.7046,153.087
-26.7463,152.995
-27.854065,153.284504
-26.400635,153.082753
-28.237408,153.464947
-33.3249,151.365
-29.6086,152.845
-26.732076,152.842506
-32.34198,152.448238
-19.423801,146.814768
-30.193769,153.011062
-26.6627,153.072
-32.7693,151.581
-30.100158,153.16308
